price,profit0.0,-12250.0
9.12,215749.99999999997
9.13,216000.00000000003
9.14,216250.0
9.15,216500.0
9.16,216750.0
9.17,217000.0
9.18,217250.0
9.19,217500.0
9.2,217749.99999999997
9.21,218000.00000000003
9.22,218250.00000000003
9.23,218500.0
9.24,218750.0
9.25,219000.0
9.26,219250.0
9.27,219500.0
9.28,219749.99999999997
9.29,219999.99999999997
9.3,220250.00000000003
9.31,220500.0
9.32,220750.0
9.33,221000.0
9.34,221250.0
9.35,221500.0
9.36,221750.0
9.37,221999.99999999997
9.38,222250.00000000003
9.39,222500.0
9.4,222750.0
9.41,223000.0
9.42,223250.0
9.43,223500.0
9.44,223750.0
9.45,223999.99999999997
9.46,224250.00000000003
9.47,224500.00000000003
9.48,224750.0
9.49,225000.0
9.5,225250.0
9.51,225500.0
9.52,225750.0
9.53,225999.99999999997
9.54,226249.99999999997
9.55,226500.00000000003
9.56,226750.0
9.57,227000.0
9.58,227250.0
9.59,227500.0
9.6,227750.0
9.61,228000.0
9.62,228249.99999999997
9.63,228500.00000000003
9.64,228750.0
9.65,229000.0
9.66,229250.0
9.67,229500.0
9.68,229750.0
9.69,230000.0
9.7,230249.99999999997
9.71,230500.00000000003
9.72,230750.00000000003
9.73,231000.0
9.74,231250.0
9.75,231500.0
9.76,231750.0
9.77,232000.0
9.78,232249.99999999997
9.79,232499.99999999997
9.8,232750.00000000003
9.81,233000.0
9.82,233250.0
9.83,233500.0
9.84,233750.0
9.85,234000.0
9.86,234250.0
9.87,234499.99999999997
9.88,234750.00000000003
9.89,235000.0
9.9,235250.0
9.91,235500.0
9.92,235750.0
9.93,236000.0
9.94,236250.0
9.95,236499.99999999997
9.96,236750.00000000003
9.97,237000.00000000003
9.98,237250.0
9.99,237500.0
10.0,237750.0
10.01,238000.0
10.02,238250.0
10.03,238499.99999999997
10.04,238749.99999999997
10.05,239000.00000000003
10.06,239250.0
10.07,239500.0
10.08,239750.0
10.09,240000.0
10.1,240250.0
10.11,240500.0
10.12,240749.99999999997
10.13,241000.00000000003
10.14,241250.0
10.15,241500.0
10.16,241750.0
10.17,242000.0
10.18,242250.0
10.19,242500.0
10.2,242749.99999999997
10.21,243000.00000000003
10.22,243250.00000000003
10.23,243500.0
10.24,243750.0
10.25,244000.0
10.26,244250.0
10.27,244500.0
10.28,244749.99999999997
10.29,244999.99999999997
10.3,245250.00000000003
10.31,245500.0
10.32,245750.0
10.33,246000.0
10.34,246250.0
10.35,246500.0
10.36,246750.0
10.37,246999.99999999997
10.38,247250.00000000003
10.39,247500.0
10.4,247750.0
10.41,248000.0
10.42,248250.0
10.43,248500.0
10.44,248750.0
10.45,248999.99999999997
10.46,249250.00000000003
10.47,249500.00000000003
10.48,249750.0
10.49,250000.0
10.5,250250.0
10.51,250500.0
10.52,250750.0
10.53,251000.0
10.54,251250.0
10.55,251500.0
10.56,251750.0
10.57,252000.0
10.58,252250.0
10.59,252500.0
10.6,252750.0
10.61,253000.0
10.62,253250.0
10.63,253500.0
10.64,253750.0
10.65,254000.0
10.66,254250.0
10.67,254500.0
10.68,254750.0
10.69,255000.0
10.7,255250.0
10.71,255500.0
10.72,255750.0
10.73,256000.0
10.74,256250.0
10.75,256500.0
10.76,256750.0
10.77,257000.0
10.78,257250.0
10.79,257500.0
10.8,257750.0
10.81,258000.0
10.82,258250.0
10.83,258500.0
10.84,258750.0
10.85,259000.0
10.86,259250.0
10.87,259500.0
10.88,259750.0
10.89,260000.0
10.9,260250.0
10.91,260500.0
10.92,260750.0
10.93,261000.0
10.94,261250.0
10.95,261500.0
10.96,261750.0
10.97,262000.0
10.98,262250.0
10.99,262500.0
11.0,262750.0
11.01,263000.0
11.02,263250.0
11.03,263500.0
11.04,263750.0
11.05,264000.0
11.06,264250.0
11.07,264500.0
11.08,264750.0
11.09,265000.0
11.1,265250.0
11.11,265500.0
11.12,265750.0
11.13,266000.0
11.14,266250.0
11.15,266500.0
11.16,266750.0
11.17,267000.0
11.18,267250.0
11.19,267500.0
11.2,267750.0
11.21,268000.0
11.22,268250.0
11.23,268500.0
11.24,268750.0
11.25,269000.0
11.26,269250.0
11.27,269500.0
11.28,269750.0
11.29,270000.0
11.3,270250.0
11.31,270500.0
11.32,270750.0
11.33,271000.0
11.34,271250.0
11.35,271500.0
11.36,271750.0
11.37,272000.0
11.38,272250.0
11.39,272500.0
11.4,272750.0
11.41,273000.0
11.42,273250.0
11.43,273500.0
11.44,273750.0
11.45,274000.0
11.46,274250.0
11.47,274500.0
11.48,274750.0
11.49,275000.0
11.5,275250.0
11.51,275500.0
11.52,275750.0
11.53,276000.0
11.54,276250.0
11.55,276500.0
11.56,276750.0
11.57,277000.0
11.58,277250.0
11.59,277500.0
11.6,277750.0
11.61,278000.0
11.62,278250.0
11.63,278500.0
11.64,278750.0
11.65,279000.0
11.66,279250.0
11.67,279500.0
11.68,279750.0
11.69,280000.0
11.7,280250.0
11.71,280500.0
11.72,280750.0
11.73,281000.0
11.74,281250.0
11.75,281500.0
11.76,281750.0
11.77,282000.0
11.78,282250.0
11.79,282500.0
11.8,282750.0
11.81,283000.0
11.82,283250.0
11.83,283500.0
11.84,283750.0
11.85,284000.0
11.86,284250.0
11.87,284500.0
11.88,284750.0
11.89,285000.0
11.9,285250.0
11.91,285500.0
11.92,285750.0
11.93,286000.0
11.94,286250.0
11.95,286500.0
11.96,286750.0
11.97,287000.0
11.98,287250.0
11.99,287500.0
12.0,287750.0
12.01,288000.0
12.02,288250.0
12.03,288500.0
12.04,288750.0
12.05,289000.0
12.06,289250.0
12.07,289500.0
12.08,289750.0
12.09,290000.0
12.1,290250.0
12.11,290500.0
12.12,290750.0
12.13,291000.0
12.14,291250.0
12.15,291500.0
12.16,291750.0
12.17,292000.0
12.18,292250.0
12.19,292500.0
12.2,292750.0
12.21,293000.0
12.22,293250.0
12.23,293500.0
12.24,293750.0
12.25,294000.0
12.26,294250.0
12.27,294500.0
12.28,294750.0
12.29,295000.0
12.3,295250.0
12.31,295500.0
12.32,295750.0
12.33,296000.0
12.34,296250.0
12.35,296500.0
12.36,296750.0
12.37,297000.0
12.38,297250.0
12.39,297500.0
12.4,297750.0
12.41,298000.0
12.42,298250.0
12.43,298500.0
12.44,298750.0
12.45,299000.0
12.46,299250.0
12.47,299500.0
12.48,299750.0
12.49,300000.0
12.5,300250.0
12.51,300500.0
12.52,300750.0
12.53,301000.0
12.54,301250.0
12.55,301500.0
12.56,301750.0
12.57,302000.0
12.58,302250.0
12.59,302500.0
12.6,302750.0
12.61,303000.0
12.62,303250.0
12.63,303500.0
12.64,303750.0
12.65,304000.0
12.66,304250.0
12.67,304500.0
12.68,304750.0
12.69,305000.0
12.7,305250.0
12.71,305500.0
12.72,305750.0
12.73,306000.0
12.74,306250.0
12.75,306500.0
12.76,306750.0
12.77,307000.0
12.78,307250.0
12.79,307500.0
12.8,307750.0
12.81,308000.0
12.82,308250.0
12.83,308500.0
12.84,308750.0
12.85,309000.0
12.86,309250.0
12.87,309500.0
12.88,309750.0
12.89,310000.0
12.9,310250.0
12.91,310500.0
12.92,310750.0
12.93,311000.0
12.94,311250.0
12.95,311500.0
12.96,311750.0
12.97,312000.0
12.98,312250.0
12.99,312500.0
13.0,312750.0
13.01,313000.0
13.02,313250.0
13.03,313500.0
13.04,313750.0
13.05,314000.0
13.06,314250.0
13.07,314500.0
13.08,314750.0
13.09,315000.0
13.1,315250.0
13.11,315500.0
13.12,315750.0
13.13,316000.0
13.14,316250.0
13.15,316500.0
13.16,316750.0
13.17,317000.0
13.18,317250.0
13.19,317500.0
13.2,317750.0
13.21,318000.0
13.22,318250.0
13.23,318500.0
13.24,318750.0
13.25,319000.0
13.26,319250.0
13.27,319500.0
13.28,319750.0
13.29,320000.0
13.3,320250.0
13.31,320500.0
13.32,320750.0
13.33,321000.0
13.34,321250.0
13.35,321500.0
13.36,321750.0
13.37,322000.0
13.38,322250.0
13.39,322500.0
13.4,322750.0
13.41,323000.0
13.42,323250.0
13.43,323500.0
13.44,323750.0
13.45,324000.0
13.46,324250.0
13.47,324500.0
13.48,324750.0
13.49,325000.0
13.5,325250.0
13.51,325500.0
13.52,325750.0
13.53,326000.0
13.54,326250.0
13.55,326500.0
13.56,326750.0
13.57,327000.0
13.58,327250.0
13.59,327500.0
13.6,327750.0
13.61,328000.0
13.62,328250.0
13.63,328500.0
13.64,328750.0
13.65,329000.0
13.66,329250.0
13.67,329500.0
13.68,329750.0
13.69,330000.0
13.7,330250.0
13.71,330500.0
13.72,330750.0
13.73,331000.0
13.74,331250.0
13.75,331500.0
13.76,331750.0
13.77,332000.0
13.78,332250.0
13.79,332500.0
13.8,332750.0
13.81,333000.0
13.82,333250.0
13.83,333500.0
13.84,333750.0
13.85,334000.0
13.86,334250.0
13.87,334500.0
13.88,334750.0
13.89,335000.0
13.9,335250.0
13.91,335500.0
13.92,335750.0
13.93,336000.0
